IMG_20231122_185140.jpg,down,1425.6978,1587.004,-1590.9622,1462.8951,1540.9626,-1423.7698,1485.0848,1543.2378,-1423.597,1508.6515,1546.0928,-1424.0415,1390.8961,1540.0303,-1403.6152,1367.3748,1542.6692,-1403.5762,1346.5188,1547.4595,-1403.2439,1553.9338,1591.8147,-649.92615,1323.3011,1598.5502,-542.6027,1477.6405,1663.6263,-1321.9287,1388.0466,1663.2847,-1293.1165,1734.5922,1908.0807,-270.96103,1170.9048,1907.0098,-152.69675,2176.7847,1919.6017,-1181.7175,738.43243,1975.0947,-1006.8457,2088.3188,1540.5837,-2148.57,781.2163,1579.1279,-1963.6836,2083.94,1446.0845,-2369.107,780.2561,1466.5724,-2206.6477,2031.9963,1440.0118,-2238.2422,819.68024,1464.3516,-2091.333,2021.1343,1478.7079,-2127.0906,827.0724,1499.0386,-1958.3962,1629.7687,2712.3052,-26.038425,1269.834,2704.4087,24.324135,2026.2836,2947.5007,-2287.7217,939.8494,2992.1174,-2076.004,1962.573,3736.9944,-1773.8738,898.39417,3793.031,-1707.6213,1883.6816,3855.3,-1755.1792,988.7763,3917.8647,-1700.3317,2147.5967,3991.9597,-2600.2183,626.54065,3946.506,-2531.771
IMG_20231122_185141.jpg,down,1363.2903,1656.144,-1412.143,1399.6243,1609.4406,-1262.5228,1421.5365,1611.6133,-1262.185,1441.9657,1614.383,-1262.7122,1328.8402,1610.0651,-1254.9479,1305.1353,1612.4576,-1254.916,1283.491,1616.4152,-1254.5996,1481.3545,1656.8411,-569.3131,1259.8452,1659.1774,-521.09564,1415.6655,1724.1523,-1171.0433,1326.7498,1719.7211,-1159.1528,1661.2983,1957.2548,-276.80048,1103.2849,1952.5676,-218.64362,2096.3337,1990.9143,-1231.0369,664.9595,2009.0386,-1217.6606,2035.559,1587.9185,-2239.9724,717.7014,1631.2086,-2302.6177,2040.3508,1496.9001,-2470.561,720.206,1519.7535,-2570.3943,1984.3143,1480.3062,-2334.6377,759.4655,1518.095,-2438.0225,1970.9702,1520.1176,-2220.531,766.9154,1552.3131,-2295.6255,1556.0896,2763.9023,-0.50763816,1185.6418,2747.8958,-0.45525378,1918.949,2967.5132,-2230.4932,831.4195,2990.2964,-2084.3516,1863.9058,3727.7969,-1636.4945,781.1583,3777.665,-1689.0955,1791.2251,3818.3062,-1605.1079,858.303,3909.517,-1674.0369,1982.5173,4015.2607,-2423.003,622.29626,4026.6157,-2482.4502
IMG_20231122_185142.jpg,down,1377.9115,1621.1403,-1147.5404,1415.5688,1585.5981,-990.68176,1436.3107,1588.877,-990.4822,1458.8054,1593.2878,-990.9219,1352.1034,1578.0591,-976.1078,1328.3857,1577.2911,-976.0651,1306.6924,1577.8397,-975.7348,1501.4231,1644.1744,-288.48038,1284.0977,1619.1399,-208.26367,1418.1582,1695.8401,-905.55896,1334.7258,1686.2207,-884.9479,1647.5461,1942.5204,-11.317097,1104.6016,1926.5305,101.67615,2074.71,1983.9473,-927.9732,680.4259,1975.9539,-748.43066,2055.2065,1587.0814,-1918.2959,748.1847,1591.4924,-1772.3258,2067.1152,1495.8524,-2138.621,740.3972,1479.6245,-2023.5289,2014.359,1484.688,-2018.0593,793.49835,1484.8765,-1912.6116,2000.051,1521.1766,-1905.2607,803.8887,1520.4982,-1771.5527,1537.8218,2740.6628,-50.545635,1178.3383,2718.3347,49.45098,1874.9333,2939.9048,-2263.1638,790.08856,2940.4995,-2069.772,1823.1743,3731.0686,-1878.0938,758.6802,3708.4976,-1798.5359,1754.407,3826.2861,-1868.9022,820.82935,3844.984,-1795.7803,1948.8373,4022.214,-2700.5454,566.9097,3926.1733,-2582.3489
IMG_20231122_185143.jpg,down,1507.0105,1471.6189,-1210.0281,1550.8912,1439.7877,-1052.9233,1576.4463,1445.1107,-1052.5515,1596.0662,1450.9932,-1052.9094,1477.9556,1434.213,-1039.7289,1455.7651,1435.7963,-1039.7611,1436.5948,1439.2107,-1039.3352,1639.923,1509.7035,-387.97968,1416.4519,1496.8024,-314.41617,1560.234,1554.1519,-986.82697,1461.8384,1545.7759,-967.3428,1811.8733,1820.7687,-188.36984,1227.4536,1844.6626,-25.937891,2267.1116,1840.8174,-1193.8937,787.5055,1857.7167,-1023.1636,2202.5752,1449.624,-2160.401,879.0791,1492.9238,-2151.2852,2202.2651,1347.2445,-2381.0083,880.9693,1381.4823,-2423.731,2150.2944,1342.619,-2233.5654,930.9029,1382.2963,-2286.4915,2134.3699,1385.854,-2135.8416,942.59784,1421.5055,-2143.501,1696.0845,2655.796,-66.651825,1301.1227,2633.7375,65.442505,1960.4136,2856.9429,-2230.1494,848.55566,2860.0593,-1973.7727,1927.3268,3733.474,-1867.2898,812.21466,3645.2478,-1726.4863,1863.4766,3839.2915,-1861.8336,870.5821,3784.0208,-1726.6111,2025.8815,4055.8042,-2685.5625,612.98785,3887.662,-2482.1902
IMG_20231122_185144.jpg,down,1418.2446,1467.8988,-1053.0001,1459.3564,1424.1886,-895.20337,1481.3607,1430.9023,-894.81726,1502.5337,1437.6658,-895.25336,1388.4548,1416.4742,-877.4625,1364.8864,1417.0742,-877.5426,1343.5208,1419.0024,-877.0841,1545.729,1493.1564,-232.3336,1317.5028,1476.964,-136.54285,1472.9293,1546.4247,-831.16943,1375.26,1536.9716,-805.95575,1711.5808,1810.6948,-29.023575,1133.8016,1832.7302,173.94699,2164.609,1857.5015,-940.2819,714.77844,1886.9738,-709.4884,2099.6333,1422.5286,-1791.3081,777.5299,1484.7705,-1899.0773,2093.9626,1324.8269,-1995.8081,785.8894,1373.1754,-2187.215,2035.7871,1311.0831,-1872.2944,845.83325,1373.0696,-2071.457,2026.0945,1355.3553,-1771.6038,863.5721,1415.7212,-1904.6525,1573.5337,2625.7988,-100.39505,1182.2328,2609.281,99.46932,1807.5659,2820.9778,-2284.182,708.33484,2859.6187,-1820.3331,1790.0447,3755.3875,-2009.3486,613.44415,3717.8167,-1780.9185,1720.1667,3870.0918,-2007.7544,680.31055,3861.6035,-1801.894,1862.9015,4070.9146,-2805.1736,367.99658,3930.4194,-2553.188
IMG_20231122_185146.jpg,down,1468.1174,1489.3849,-1026.39,1516.9238,1439.0021,-891.7821,1541.6729,1443.7091,-891.30383,1564.1367,1448.7701,-891.80786,1447.4944,1435.7849,-870.1282,1425.4613,1436.4929,-870.1255,1405.3684,1437.6118,-869.7527,1616.9132,1501.2667,-295.46362,1393.6653,1485.1417,-174.73886,1529.2568,1563.557,-820.5881,1431.0063,1554.6278,-788.32526,1798.01,1809.6724,-126.29025,1224.1908,1851.8495,137.89523,2284.0862,1823.6063,-1134.253,810.55554,1905.0493,-801.25916,2186.7927,1394.1396,-2042.0237,855.3937,1524.4393,-2021.7312,2168.7432,1275.1874,-2240.6082,863.5088,1416.7278,-2323.1348,2119.4307,1265.9409,-2118.0552,914.58167,1417.5688,-2189.9958,2108.0278,1316.7429,-2024.3604,930.6738,1458.5345,-2022.665,1699.4441,2632.2053,-171.5729,1293.7986,2635.5408,170.90137,1850.8887,2797.5347,-2179.5417,807.3252,2878.954,-1643.9336,1888.6555,3755.9106,-2137.0398,815.7215,3702.5688,-1629.5973,1826.8165,3851.4805,-2153.545,889.2842,3827.3665,-1647.2073,1913.1926,4080.084,-2932.1956,515.4214,3894.2734,-2303.7556
IMG_20231122_185148.jpg,down,1441.0537,1413.4684,-340.1774,1485.987,1361.3081,-228.72745,1514.1443,1361.4143,-228.16159,1543.3627,1361.3223,-228.67552,1421.4308,1364.8073,-177.76633,1406.5769,1367.3654,-177.60347,1394.9271,1371.2334,-177.19525,1606.3762,1401.0342,265.62497,1402.6233,1413.89,524.4115,1510.3298,1477.0145,-168.18268,1421.0077,1475.7845,-97.3295,1812.0493,1718.4384,439.406,1258.5027,1747.8125,788.0603,2247.7559,1762.2148,-334.74695,867.45105,1826.8384,158.8243,2193.8967,1324.7616,-967.6903,878.5263,1433.7314,-787.82465,2199.6814,1215.8561,-1108.4265,886.18384,1339.7914,-1032.4319,2149.8242,1203.7822,-982.16956,931.9499,1325.8207,-908.1714,2126.4033,1248.559,-937.00543,940.36505,1362.4231,-784.8707,1649.9741,2498.9492,-196.82982,1279.0576,2492.0137,196.099,1739.4751,2681.8433,-2185.666,749.0705,2689.9358,-1344.3822,1774.5568,3634.922,-2153.8818,735.8494,3488.248,-1250.4207,1837.5781,3714.1277,-2158.4946,812.5913,3596.2842,-1251.0394,1796.4541,3986.873,-2895.0928,515.11395,3760.892,-1838.1892
IMG_20231122_185152.jpg,down,1359.092,1232.4941,-816.03955,1404.1898,1186.0814,-659.04376,1426.8074,1190.6202,-658.4669,1447.4856,1196.9648,-658.91754,1333.7805,1182.9424,-638.4996,1311.9126,1183.9738,-638.4564,1291.6974,1186.2614,-638.09045,1495.7827,1249.4321,-17.131588,1270.8298,1235.2246,91.2974,1415.3622,1307.2804,-601.2864,1322.2444,1298.5736,-573.2031,1667.9323,1597.5881,179.3754,1070.8336,1571.0698,412.64215,2135.2798,1630.9669,-575.5579,650.7274,1561.2344,-337.00323,2108.83,1183.2789,-1302.5128,721.7683,1171.3104,-1280.0522,2129.7734,1075.4702,-1475.5359,714.9133,1059.9465,-1534.3922,2074.8447,1061.5575,-1348.6195,770.57556,1060.866,-1392.2738,2052.0532,1098.5402,-1279.1539,789.89813,1098.9847,-1272.8833,1445.9497,2408.8047,-168.70993,1052.3633,2371.133,168.11633,1554.3094,2624.2466,-2328.4873,515.16394,2573.4443,-1549.1616,1510.0571,3534.8271,-1931.6453,420.5138,3338.9004,-1168.7936,1442.0348,3615.0005,-1912.3726,515.33044,3513.065,-1143.3895,1504.7461,3945.9548,-2729.9192,127.176544,3631.9062,-1770.3159
IMG_20231122_185156.jpg,down,1537.5645,1392.7826,-841.94836,1588.6146,1342.3325,-755.9133,1617.6528,1342.5215,-755.3208,1646.9542,1343.6085,-755.82947,1526.7034,1343.7948,-691.54553,1511.011,1344.528,-691.35297,1499.5029,1346.1376,-690.85754,1705.5007,1376.6719,-277.7356,1510.8601,1376.5724,44.36104,1593.4406,1463.458,-665.683,1512.8298,1459.862,-575.54065,1885.2894,1671.4056,-30.435396,1357.5436,1677.0366,378.12762,2326.0876,1732.0364,-916.12256,974.04565,1724.1001,-313.62375,2260.1128,1306.9155,-1619.6531,1020.0269,1340.3752,-1393.9677,2262.6118,1209.6682,-1781.5413,1011.55133,1249.5885,-1647.9221,2216.565,1201.4031,-1640.0222,1053.3098,1241.7993,-1548.835,2199.714,1236.5964,-1582.8799,1069.5629,1273.1144,-1399.4519,1653.9595,2443.91,-230.09412,1291.6191,2419.7642,229.34601,1662.5906,2661.5508,-2288.7222,751.10254,2604.78,-1082.1545,1670.9585,3546.434,-2190.587,722.28516,3347.6536,-849.63153,1633.088,3621.9585,-2192.194,793.8959,3492.747,-841.1596,1660.5085,3969.4575,-2950.0466,460.5768,3577.2944,-1408.4708
IMG_20231122_185200.jpg,down,1470.4352,1325.0624,-4.4483113,1520.361,1275.2283,95.18814,1549.6337,1276.6117,95.79778,1581.2648,1278.8674,95.40665,1454.4702,1277.1399,170.68797,1438.7253,1279.7948,170.91177,1425.2334,1283.4395,171.48132,1643.698,1323.3336,513.6518,1434.5118,1333.3754,891.70654,1539.7996,1392.9369,139.03467,1447.3379,1391.288,244.06104,1828.3115,1639.5388,557.7175,1291.5981,1641.6494,1165.06,2259.2275,1698.114,-330.25427,943.50165,1728.7759,636.44495,2203.2173,1262.6031,-923.28687,949.9032,1339.5271,-311.04398,2204.247,1166.6425,-1059.8582,932.9646,1247.164,-543.90326,2150.5825,1154.8986,-938.4529,984.6714,1239.917,-447.67212,2134.6309,1193.1571,-891.47095,1005.5997,1274.6084,-319.78036,1614.932,2401.358,-308.9867,1246.6584,2403.808,308.3999,1550.4954,2605.9333,-2240.6555,695.1388,2554.1208,-1165.4075,1610.2417,3489.6208,-2466.5825,753.9638,3321.7034,-1315.3345,1603.2484,3566.3555,-2499.5664,804.36163,3463.0093,-1347.3214,1551.946,3890.8442,-3220.684,471.27127,3589.2485,-1895.4038
